Paper	Date	ISSN	TextblockID	Label	URL
Oulun Wiikko-Sanomia	30/01/1830	1457-4527	P3_TB00004	Kukko, Mikko ja leipojaiset. Kerran kukko kummastellen	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=411546
Oulun Wiikko-Sanomia	30/01/1830	1457-4527	P4_TB00003	Kukko, Mikko ja leipojaiset. Kerran kukko kummastellen	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=411546
Oulun Wiikko-Sanomia	30/01/1830	1457-4527	P4_TB00004	Kukko, Mikko ja leipojaiset. Kerran kukko kummastellen	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=411546
Oulun Wiikko-Sanomia	06/02/1830	1457-4527	P1_TB00002	(Saatu Viipurin puolesta.) Puikkola. Karjalassa kaunis paikka H.E.H.	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=411534
Oulun Wiikko-Sanomia	06/02/1830	1457-4527	P1_TB00003	(Saatu Viipurin puolesta.) Puikkola. Karjalassa kaunis paikka H.E.H.	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=411534
Oulun Wiikko-Sanomia	06/02/1830	1457-4527	P2_TB00004	(Saatu Viipurin puolesta.) Puikkola. Karjalassa kaunis paikka H.E.H.	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=411534
Oulun Wiikko-Sanomia	06/02/1830	1457-4527	P2_TB00001	(Saatu Viipurin puolesta.) Puikkola. Karjalassa kaunis paikka H.E.H.	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=411534
Oulun Wiikko-Sanomia	06/02/1830	1457-4527	P3_TB00001	(Saatu Viipurin puolesta.) Puikkola. Karjalassa kaunis paikka H.E.H.	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=411534
Oulun Wiikko-Sanomia	06/02/1830	1457-4527	P3_TB00003	(Saatu Viipurin puolesta.) Puikkola. Karjalassa kaunis paikka H.E.H.	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=411534
Oulun Wiikko-Sanomia	06/02/1830	1457-4527	P4_TB00002	(Saatu Viipurin puolesta.) Puikkola. Karjalassa kaunis paikka H.E.H.	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=411534
Oulun Wiikko-Sanomia	06/02/1830	1457-4527	P4_TB00003	(Saatu Viipurin puolesta.) Puikkola. Karjalassa kaunis paikka H.E.H.	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=411534
Oulun Wiikko-Sanomia	24/04/1830	1457-4527	P2_TB00003	Korhonen, Paavo: Savon ukko. Savon ukko, sarkahousu	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=411557
Oulun Wiikko-Sanomia	24/04/1830	1457-4527	P2_TB00004	Korhonen, Paavo: Savon ukko. Savon ukko, sarkahousu	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=411557
Oulun Wiikko-Sanomia	24/04/1830	1457-4527	P3_TB00001	Korhonen, Paavo: Savon ukko. Savon ukko, sarkahousu	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=411557
Oulun Wiikko-Sanomia	24/04/1830	1457-4527	P3_TB00002	Korhonen, Paavo: Savon ukko. Savon ukko, sarkahousu	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=411557
Oulun Wiikko-Sanomia	22/05/1830	1457-4527	P1_TB00005	Uusi virsi. O, Herra Jumala!	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=411556
Oulun Wiikko-Sanomia	22/05/1830	1457-4527	P1_TB00002	Uusi virsi. O, Herra Jumala!	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=411556
Oulun Wiikko-Sanomia	05/06/1830	1457-4527	P3_TB00002	Neuvo tyhmää - ei saa mieltä; Keitämunaa - et saa lientä. Kulki kerran kurkistellen	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=411572
Oulun Wiikko-Sanomia	05/06/1830	1457-4527	P3_TB00004	Neuvo tyhmää - ei saa mieltä; Keitämunaa - et saa lientä. Kulki kerran kurkistellen	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=411572
Turun Wiikko-Sanomat	18/09/1830	1457-4888	P1_TB00004	(Läh. Wiipurista) Suomen Sankariloista. (Turkin sodassa.) Soita vielä Suomalainen H.E.H.	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=415267
Turun Wiikko-Sanomat	18/09/1830	1457-4888	P1_TB00005	(Läh. Wiipurista) Suomen Sankariloista. (Turkin sodassa.) Soita vielä Suomalainen H.E.H.	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=415267
Turun Wiikko-Sanomat	18/09/1830	1457-4888	P2_TB00001	(Läh. Wiipurista) Suomen Sankariloista. (Turkin sodassa.) Soita vielä Suomalainen H.E.H.	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=415267
Turun Wiikko-Sanomat	18/09/1830	1457-4888	P2_TB00002	(Läh. Wiipurista) Suomen Sankariloista. (Turkin sodassa.) Soita vielä Suomalainen H.E.H.	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=415267
Turun Wiikko-Sanomat	18/09/1830	1457-4888	P3_TB00003	(Läh. Wiipurista) Suomen Sankariloista. (Turkin sodassa.) Soita vielä Suomalainen H.E.H.	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=415267
Turun Wiikko-Sanomat	18/09/1830	1457-4888	P3_TB00001	(Läh. Wiipurista) Suomen Sankariloista. (Turkin sodassa.) Soita vielä Suomalainen H.E.H.	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=415267
Turun Wiikko-Sanomat	08/01/1831	1457-4888	P1_TB00007	Uudelle Wuodelle 1831. Tule wuosi, iloinen	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=415336
Turun Wiikko-Sanomat	08/01/1831	1457-4888	P1_TB00008	Uudelle Wuodelle 1831. Tule wuosi, iloinen	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=415336
Turun Wiikko-Sanomat	02/04/1831	1457-4888	P1_TB00001	Weteen hukkuneesta Tytöstä. Wuoksen joki wirtainen H.E.H.	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=415299
Turun Wiikko-Sanomat	02/04/1831	1457-4888	P1_TB00002	Weteen hukkuneesta Tytöstä. Wuoksen joki wirtainen H.E.H.	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=415299
Turun Wiikko-Sanomat	02/04/1831	1457-4888	P1_TB00003	Weteen hukkuneesta Tytöstä. Wuoksen joki wirtainen H.E.H.	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=415299
Turun Wiikko-Sanomat	02/04/1831	1457-4888	P1_TB00006	Weteen hukkuneesta Tytöstä. Wuoksen joki wirtainen H.E.H.	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=415299
Turun Wiikko-Sanomat	02/04/1831	1457-4888	P1_TB00004	Weteen hukkuneesta Tytöstä. Wuoksen joki wirtainen H.E.H.	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=415299
Turun Wiikko-Sanomat	02/04/1831	1457-4888	P1_TB00007	Weteen hukkuneesta Tytöstä. Wuoksen joki wirtainen H.E.H.	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=415299
Turun Wiikko-Sanomat	02/04/1831	1457-4888	P2_TB00002	Weteen hukkuneesta Tytöstä. Wuoksen joki wirtainen H.E.H.	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=415299
Turun Wiikko-Sanomat	02/04/1831	1457-4888	P2_TB00001	Weteen hukkuneesta Tytöstä. Wuoksen joki wirtainen H.E.H.	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=415299
Turun Wiikko-Sanomat	07/05/1831	1457-4888	P1_TB00002	Kultaiseni. Mulla pieni Morsian H.E.H.	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=415322
Turun Wiikko-Sanomat	07/05/1831	1457-4888	P1_TB00003	Kultaiseni. Mulla pieni Morsian H.E.H.	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=415322
Turun Wiikko-Sanomat	07/05/1831	1457-4888	P2_TB00004	Kultaiseni. Mulla pieni Morsian H.E.H.	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=415322
Turun Wiikko-Sanomat	07/05/1831	1457-4888	P2_TB00003	Kultaiseni. Mulla pieni Morsian H.E.H.	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=415322
Turun Wiikko-Sanomat	07/05/1831	1457-4888	P2_TB00005	Kultaiseni. Mulla pieni Morsian H.E.H.	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=415322
Turun Wiikko-Sanomat	07/05/1831	1457-4888	P2_TB00007	Kultaiseni. Mulla pieni Morsian H.E.H.	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=415322
Turun Wiikko-Sanomat	07/05/1831	1457-4888	P2_TB00006	Kultaiseni. Mulla pieni Morsian H.E.H.	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=415322
Turun Wiikko-Sanomat	07/05/1831	1457-4888	P2_TB00002	Kultaiseni. Mulla pieni Morsian H.E.H.	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=415322
Turun Wiikko-Sanomat	07/05/1831	1457-4888	P2_TB00001	Kultaiseni. Mulla pieni Morsian H.E.H.	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=415322
Oulun Wiikko-Sanomia	04/06/1831	1457-4527	P2_TB00007	Korhonen, Paavo: Talonpojille. Ei oppi ojahan koaha	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=412099
Oulun Wiikko-Sanomia	04/06/1831	1457-4527	P2_TB00008	Korhonen, Paavo: Talonpojille. Ei oppi ojahan koaha	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=412099
Oulun Wiikko-Sanomia	04/06/1831	1457-4527	P3_TB00002	Korhonen, Paavo: Talonpojille. Ei oppi ojahan koaha	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=412099
Oulun Wiikko-Sanomia	04/06/1831	1457-4527	P3_TB00001	Korhonen, Paavo: Talonpojille. Ei oppi ojahan koaha	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=412099
Oulun Wiikko-Sanomia	04/06/1831	1457-4527	P4_TB00001	Korhonen, Paavo: Talonpojille. Ei oppi ojahan koaha	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=412099
Oulun Wiikko-Sanomia	04/06/1831	1457-4527	P4_TB00002	Korhonen, Paavo: Talonpojille. Ei oppi ojahan koaha	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=412099
Turun Wiikko-Sanomat	11/06/1831	1457-4888	P1_TB00003	Wanhan Nuoren Miehen Lohdutus. (Laulettava sopivalla nuotilla) Minä myöskin miehullinen Kirrin Simonpoika	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=415288
Turun Wiikko-Sanomat	11/06/1831	1457-4888	P1_TB00004	Wanhan Nuoren Miehen Lohdutus. (Laulettava sopivalla nuotilla) Minä myöskin miehullinen Kirrin Simonpoika	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=415288
Turun Wiikko-Sanomat	11/06/1831	1457-4888	P2_TB00001	Wanhan Nuoren Miehen Lohdutus. (Laulettava sopivalla nuotilla) Minä myöskin miehullinen Kirrin Simonpoika	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=415288
Turun Wiikko-Sanomat	11/06/1831	1457-4888	P2_TB00002	Wanhan Nuoren Miehen Lohdutus. (Laulettava sopivalla nuotilla) Minä myöskin miehullinen Kirrin Simonpoika	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=415288
Oulun Wiikko-Sanomia	18/06/1831	1457-4527	P2_TB00006	Onnen toivotus avio-liittoon. (Kirjoitettu vuonna 1777.) Minä tunnen tyhmän kielen	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=412061
Oulun Wiikko-Sanomia	18/06/1831	1457-4527	P2_TB00007	Onnen toivotus avio-liittoon. (Kirjoitettu vuonna 1777.) Minä tunnen tyhmän kielen	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=412061
Oulun Wiikko-Sanomia	18/06/1831	1457-4527	P3_TB00002	Onnen toivotus avio-liittoon. (Kirjoitettu vuonna 1777.) Minä tunnen tyhmän kielen	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=412061
Oulun Wiikko-Sanomia	18/06/1831	1457-4527	P3_TB00001	Onnen toivotus avio-liittoon. (Kirjoitettu vuonna 1777.) Minä tunnen tyhmän kielen	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=412061
Oulun Wiikko-Sanomia	18/06/1831	1457-4527	P4_TB00001	Onnen toivotus avio-liittoon. (Kirjoitettu vuonna 1777.) Minä tunnen tyhmän kielen	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=412061
Oulun Wiikko-Sanomia	18/06/1831	1457-4527	P4_TB00002	Onnen toivotus avio-liittoon. (Kirjoitettu vuonna 1777.) Minä tunnen tyhmän kielen	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=412061
Oulun Wiikko-Sanomia	02/07/1831	1457-4527	P1_TB00003	Korhonen, Paavo: Tyttärille. Yksi tohtori totinen	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=412066
Oulun Wiikko-Sanomia	02/07/1831	1457-4527	P1_TB00004	Korhonen, Paavo: Tyttärille. Yksi tohtori totinen	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=412066
Oulun Wiikko-Sanomia	02/07/1831	1457-4527	P2_TB00001	Korhonen, Paavo: Tyttärille. Yksi tohtori totinen	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=412066
Oulun Wiikko-Sanomia	02/07/1831	1457-4527	P2_TB00002	Korhonen, Paavo: Tyttärille. Yksi tohtori totinen	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=412066
Oulun Wiikko-Sanomia	30/07/1831	1457-4527	P4_TB00009	Uskon muutos. Naimatoina Matti muinen	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=412062
Turun Wiikko-Sanomat	06/08/1831	1457-4888	P4_TB00002	Ihmisten luonnon ja mielen erinäisyytestä. Koskas tutkit katsellessa H.E.H.	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=415340
Oulun Wiikko-Sanomia	24/12/1831	1457-4527	P2_TB00003	(Runo.) (Muualta saatu.) Täs on juttu julistettu	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=412083
Oulun Wiikko-Sanomia	24/12/1831	1457-4527	P2_TB00004	(Runo.) (Muualta saatu.) Täs on juttu julistettu	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=412083
Oulun Wiikko-Sanomia	24/12/1831	1457-4527	P2_TB00005	(Runo.) (Muualta saatu.) Täs on juttu julistettu	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=412083
Oulun Wiikko-Sanomia	24/12/1831	1457-4527	P3_TB00001	(Runo.) (Muualta saatu.) Täs on juttu julistettu	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=412083
Oulun Wiikko-Sanomia	24/12/1831	1457-4527	P3_TB00002	(Runo.) (Muualta saatu.) Täs on juttu julistettu	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=412083
Oulun Wiikko-Sanomia	24/12/1831	1457-4527	P4_TB00004	(Runo.) (Muualta saatu.) Täs on juttu julistettu	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=412083
Oulun Wiikko-Sanomia	24/12/1831	1457-4527	P4_TB00002	(Runo.) (Muualta saatu.) Täs on juttu julistettu	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=412083
Oulun Wiikko-Sanomia	26/05/1832	1457-4527	P3_TB00005	Perhosen synty. Perhonen pieni elävä --? (P-s)	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=411483
Oulun Wiikko-Sanomia	26/05/1832	1457-4527	P3_TB00006	Perhosen synty. Perhonen pieni elävä --? (P-s)	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=411483
Oulun Wiikko-Sanomia	26/05/1832	1457-4527	P4_TB00002	Perhosen synty. Perhonen pieni elävä --? (P-s)	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=411483
Oulun Wiikko-Sanomia	26/05/1832	1457-4527	P4_TB00003	Perhosen synty. Perhonen pieni elävä --? (P-s)	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=411483
Oulun Wiikko-Sanomia	07/07/1832	1457-4527	P1_TB00005	Runo. (Kirjoitettu v. 1826). Käynen rantaa rauhallista J.H.	http://digi.lib.helsinki.fi/sanomalehti/secure/showPage.html?conversationId=1&action=entryPage&id=411489
